,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Kai Crutchfield,40,1.125,1.125,.750,.000,0.0,19.4,11.1,12.0,1.3,0.0,33.3,7.9,139,96,
1,Elissa Cunane,38,.457,.433,.267,.200,0.0,35.1,20.1,24.3,0.0,2.1,23.5,29.5,79,93,
2,Raina Perez,37,.854,.889,.333,.222,0.0,3.0,1.7,10.6,0.0,0.0,33.6,21.1,105,103,
3,Jakia Brown-Turner,35,.323,.269,.385,.154,0.0,12.7,7.3,4.7,0.0,0.0,12.6,23.9,58,100,
4,Jada Boyd,29,.750,.750,.167,.000,0.0,7.7,4.4,16.3,0.0,0.0,14.3,25.4,120,100,
6,Genesis Bryant,10,.500,.500,.500,.000,0.0,11.1,6.3,16.7,0.0,0.0,0.0,10.5,112,101,
7,Elle Sutphin,5,.000,.000,1.000,.000,0.0,0.0,0.0,28.6,0.0,0.0,0.0,10.5,53,102,
8,Dontavia Waggoner,4,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.1,0,101,
9,Camille Hobby,2,,,,,0.0,55.6,31.7,0.0,0.0,0.0,,0.0,,85,
10,School Totals,200,.590,.580,.339,.125,0.0,77.8,44.4,53.6,1.3,2.0,22.3,100.0,93.3,97.3,
