,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,NC State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kai Crutchfield,40,3,4,.750,0,1,.000,3,3,1.000,0,0,,0,7,7,3,1,0,2,2,9
1,Elissa Cunane,38,6,15,.400,5,11,.455,1,4,.250,2,3,.667,0,12,12,5,0,1,5,2,15
2,Raina Perez,37,7,9,.778,5,6,.833,2,3,.667,1,2,.500,0,1,1,2,0,0,5,1,17
3,Jakia Brown-Turner,35,3,13,.231,2,8,.250,1,5,.200,2,2,1.000,0,4,4,1,0,0,2,3,9
4,Jada Boyd,29,8,12,.667,6,10,.600,2,2,1.000,0,0,,0,2,2,2,0,0,2,5,18
6,Genesis Bryant,10,1,2,.500,1,1,1.000,0,1,.000,0,0,,0,1,1,1,0,0,0,0,2
7,Elle Sutphin,5,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,1,0,0,0,1,0
8,Dontavia Waggoner,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0
9,Camille Hobby,2,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0
10,School Totals,200,28,56,.500,19,37,.514,9,19,.474,5,7,.714,0,28,28,15,1,1,17,16,70
