,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Indiana ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Grace Berger,39,5,13,.385,5,12,.417,0,1,.000,2,4,.500,0,12,12,5,2,0,3,2,12
1,Ali Patberg,38,7,15,.467,6,10,.600,1,5,.200,2,5,.400,1,2,3,5,1,0,1,1,17
2,Aleksa Gulbe,38,5,8,.625,5,6,.833,0,2,.000,1,1,1.000,3,7,10,0,2,0,1,3,11
3,Nicole Cardano-Hillary,37,5,15,.333,4,9,.444,1,6,.167,3,3,1.000,1,2,3,2,4,0,1,2,14
4,MacKenzie Holmes,33,8,13,.615,8,13,.615,0,0,,0,0,,1,3,4,0,1,2,2,5,16
6,Kiandra Browne,6,1,1,1.000,1,1,1.000,0,0,,1,4,.250,2,0,2,0,0,0,1,1,3
7,Chloe Moore-McNeil,5,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,1,0
8,Paige Price,2,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
9,Keyanna Warthen,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,School Totals,200,31,65,.477,29,51,.569,2,14,.143,9,17,.529,8,27,35,13,10,2,9,15,73
