,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Penn State ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Molly Schlemer,36,.602,.579,.000,.105,9.7,3.0,6.7,0.0,1.4,0.0,9.1,27.2,113,118,
1,Caroline Reeves,32,.269,.269,.231,.000,5.4,10.1,7.5,24.6,3.2,2.0,27.8,25.2,49,110,
2,Nikol Allison,32,.191,.200,.000,1.200,5.4,23.6,13.6,0.0,1.6,0.0,20.7,13.5,40,108,
3,Jonae Ervin,29,.389,.200,.100,.600,3.0,14.9,8.3,8.5,1.8,0.0,7.3,21.1,87,112,
4,Ariana Elegado,23,.150,.150,.500,.000,3.8,4.7,4.2,10.1,0.0,0.0,9.1,21.4,38,120,
6,Kristen Ale,20,.322,.000,.167,1.167,0.0,10.8,4.8,10.5,5.1,0.0,9.9,22.6,72,107,
7,Taryn Garza,10,1.000,1.000,.000,.000,8.7,21.6,14.5,0.0,0.0,6.3,0.0,4.5,201,108,
8,Caroline Hughes,7,,,,,0.0,0.0,0.0,60.2,0.0,0.0,,0.0,211,123,
9,Nwamaka Ofodu,6,.000,.000,.000,.000,0.0,18.0,8.0,0.0,0.0,0.0,0.0,7.5,0,115,
10,Ashley Cascio,3,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,0,122,
11,Taylor Spears,2,.000,.000,.000,.000,0.0,54.1,24.1,100.0,0.0,0.0,0.0,22.4,33,99,
12,Kayla Griffin,0,,,,,,,,,,,,,,,
13,Brittany Woodard,0,,,,,,,,,,,,,,,
14,School Totals,200,.353,.294,.176,.309,23.9,59.5,39.8,47.4,9.0,3.2,13.3,100.0,70.5,109.0,
