,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Dara Taylor,40,.182,.182,.182,.000,0.0,8.6,4.3,16.7,1.6,3.2,15.4,16.1,58,93,
1,Maggie Lucas,39,.553,.528,.444,.222,0.0,26.4,13.4,11.5,3.2,0.0,13.2,29.0,112,83,
2,Ariel Edwards,35,.519,.500,.071,.357,3.4,13.1,8.3,19.0,1.8,0.0,15.6,27.2,105,92,
3,Talia East,31,.549,.667,.000,.667,22.8,25.8,24.3,0.0,0.0,8.3,20.5,23.4,97,86,
4,Tori Waldner,17,.500,.500,.000,.000,20.8,20.2,20.5,10.0,0.0,0.0,33.3,8.8,102,94,
6,Peyton Whitted,22,.667,.667,.000,.000,16.0,10.4,13.2,0.0,0.0,0.0,40.0,11.3,90,98,
7,Kaliyah Mitchell,13,.000,.000,.000,.000,9.0,0.0,4.5,11.8,0.0,0.0,33.3,11.5,33,103,
8,Jenny DeGraaf,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,103,
9,Candice Agee,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,103,
10,School Totals,200,.469,.466,.186,.254,41.2,80.0,60.9,42.3,6.3,9.7,18.5,100.0,96.9,87.5,
