,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Georgia Tech ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Metra Walthour,39,3,9,.333,3,4,.750,0,5,.000,3,4,.750,0,2,2,3,2,0,2,1,9
1,Alex Montgomery,38,5,13,.385,3,9,.333,2,4,.500,2,4,.500,3,8,11,2,3,0,2,2,14
2,Sasha Goodlett,28,8,15,.533,8,15,.533,0,0,,3,3,1.000,3,0,3,2,2,2,4,4,19
3,Chelsea Regins,26,2,4,.500,2,4,.500,0,0,,1,1,1.000,2,2,4,1,0,1,1,4,5
4,Deja Foster,20,1,2,.500,1,2,.500,0,0,,0,0,,1,1,2,1,1,0,4,4,2
6,Tyaunna Marshall,34,5,12,.417,5,12,.417,0,0,,2,3,.667,4,0,4,2,5,0,2,1,12
7,LaQuananisha Adams,6,1,1,1.000,1,1,1.000,0,0,,0,0,,1,1,2,0,0,0,0,1,2
8,Mo Bennett,5,2,2,1.000,2,2,1.000,0,0,,2,3,.667,1,1,2,0,0,0,1,1,6
9,Danielle Hamilton-Carter,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Dawnn Maye,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Sharena Taylor,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,Jasmine Blain,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
13,School Totals,200,27,58,.466,25,49,.510,2,9,.222,13,18,.722,15,15,30,11,13,3,16,18,69
