,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Dayton ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Kayla Lewis,37,.587,.571,.000,.714,10.1,28.8,19.2,8.4,4.2,2.9,24.6,14.5,107,85,
1,Jaterra Bonds,34,.604,.636,.091,.273,3.7,11.8,7.6,10.8,1.5,0.0,19.6,19.8,107,96,
2,Cassie Peoples,30,.761,.650,.300,.800,0.0,17.8,8.6,36.4,0.0,0.0,27.0,27.1,128,99,
3,Carlie Needles,27,.688,.688,.875,.000,4.6,9.9,7.2,0.0,1.9,0.0,11.1,14.6,135,96,
4,Ronni Williams,23,.520,.462,.000,.231,21.7,11.6,16.8,17.8,6.8,0.0,17.3,33.1,109,84,
6,January Miller,21,.447,.438,.250,.250,17.9,12.7,15.4,0.0,4.9,0.0,18.4,22.7,93,88,
7,Lily Svete,17,.000,.000,1.000,.000,7.4,23.5,15.2,7.8,0.0,0.0,0.0,10.3,37,98,
8,Antoinette Bannister,11,.253,.000,1.000,.667,0.0,12.1,5.9,12.1,0.0,0.0,0.0,15.5,89,100,
9,School Totals,200,.554,.508,.313,.359,40.6,83.3,61.3,46.7,13.0,2.7,18.5,100.0,107.8,89.6,
