,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Dayton ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Andrea Hoover,40,8,15,.533,4,7,.571,4,8,.500,2,2,1.000,0,4,4,2,4,0,5,3,22
1,Amber Deane,35,6,12,.500,6,9,.667,0,3,.000,2,2,1.000,2,0,2,3,3,0,3,3,14
2,Celeste Edwards,32,7,16,.438,6,11,.545,1,5,.200,0,0,,1,2,3,4,1,0,3,1,15
3,Ally Malott,25,3,6,.500,2,3,.667,1,3,.333,5,6,.833,0,3,3,2,1,3,1,4,12
4,Cassie Sant,15,1,2,.500,1,2,.500,0,0,,1,2,.500,1,3,4,0,0,1,1,4,3
6,Saicha Grant-Allen,22,1,3,.333,1,3,.333,0,0,,0,0,,1,1,2,0,0,0,0,0,2
7,Tiffany Johnson,13,0,1,.000,0,0,,0,1,.000,1,2,.500,0,0,0,2,0,0,1,2,1
8,Andrijana Cvitkovic,13,0,2,.000,0,2,.000,0,0,,0,0,,0,4,4,0,0,0,3,0,0
9,Jodie Cornelie-Sigmundova,5,0,0,,0,0,,0,0,,0,0,,0,2,2,0,0,1,0,1,0
10,School Totals,200,26,57,.456,20,37,.541,6,20,.300,11,14,.786,5,19,24,13,9,5,17,18,69
