,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,American ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jade Edwards,38,3,7,.429,3,5,.600,0,2,.000,1,1,1.000,0,3,3,1,0,0,2,3,7
1,Emily Fisher,35,3,8,.375,3,5,.600,0,3,.000,0,0,,0,6,6,3,2,1,9,2,6
2,Taylor Brown,34,3,13,.231,2,6,.333,1,7,.143,1,1,1.000,1,4,5,3,2,0,4,1,8
3,Ivy Bales,28,1,8,.125,1,5,.200,0,3,.000,0,0,,3,4,7,0,0,1,1,0,2
4,Lauren Stack,20,4,5,.800,4,5,.800,0,0,,2,3,.667,0,1,1,0,0,0,2,5,10
6,Emily Johns,19,3,8,.375,3,6,.500,0,2,.000,0,0,,0,2,2,1,0,0,2,3,6
7,Riley DeRubbo,6,0,2,.000,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0
8,Karla Vres,6,0,2,.000,0,0,,0,2,.000,0,0,,1,0,1,0,0,0,0,1,0
9,Kayla Henning,5,0,2,.000,0,2,.000,0,0,,0,0,,0,2,2,0,0,0,0,1,0
10,Laura Graytok,5,0,0,,0,0,,0,0,,0,0,,1,0,1,1,1,0,0,0,0
11,Maddie Doring,4,0,2,.000,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,1,0
12,School Totals,200,17,57,.298,16,36,.444,1,21,.048,4,5,.800,6,23,29,10,5,2,20,17,39
