,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Michigan ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jade Edwards,38,.468,.429,.286,.143,0.0,9.3,4.6,7.6,0.0,0.0,21.2,12.5,75,110,
1,Emily Fisher,35,.375,.375,.375,.000,0.0,20.2,10.1,25.3,3.2,2.3,52.9,24.5,38,98,
2,Taylor Brown,34,.297,.269,.538,.077,3.5,13.8,8.7,26.2,3.3,0.0,22.9,25.9,53,102,
3,Ivy Bales,28,.125,.125,.375,.000,12.6,16.8,14.7,0.0,0.0,2.9,11.1,16.2,34,106,
4,Lauren Stack,20,.778,.800,.000,.600,0.0,5.9,2.9,0.0,0.0,0.0,24.0,21.0,108,110,
6,Emily Johns,19,.375,.375,.250,.000,0.0,12.4,6.2,19.7,0.0,0.0,20.0,26.6,61,108,
7,Riley DeRubbo,6,.000,.000,.500,.000,0.0,19.6,9.8,0.0,0.0,0.0,0.0,16.8,0,107,
8,Karla Vres,6,.000,.000,1.000,.000,19.6,0.0,9.8,0.0,0.0,0.0,0.0,16.8,17,113,
9,Kayla Henning,5,.000,.000,.000,.000,0.0,47.1,23.5,0.0,0.0,0.0,0.0,20.2,0,96,
10,Laura Graytok,5,,,,,23.5,0.0,11.8,47.1,11.1,0.0,,0.0,206,90,
11,Maddie Doring,4,.000,.000,.500,.000,0.0,0.0,0.0,58.8,0.0,0.0,0.0,25.3,18,112,
12,School Totals,200,.328,.307,.368,.088,17.6,67.6,42.6,58.8,6.9,4.1,25.2,100.0,54.2,102.8,
