,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Tennessee ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Rennia Davis,35,9,14,.643,8,10,.800,1,4,.250,5,5,1.000,4,10,14,2,0,0,1,0,24
1,Rae Burrell,30,8,13,.615,8,11,.727,0,2,.000,6,8,.750,1,6,7,1,2,2,5,3,22
2,Jordan Walker,29,4,9,.444,4,7,.571,0,2,.000,1,2,.500,7,7,14,5,1,0,3,2,9
3,Kasiyahna Kushkituah,27,5,9,.556,5,9,.556,0,0,,0,1,.000,5,3,8,1,0,0,2,2,10
4,Tamari Key,24,4,9,.444,4,9,.444,0,0,,5,6,.833,1,1,2,0,0,3,1,2,13
6,Jordan Horston,27,2,6,.333,2,4,.500,0,2,.000,2,2,1.000,0,6,6,6,3,2,5,2,6
7,Tess Darby,13,1,2,.500,0,0,,1,2,.500,0,0,,1,1,2,0,0,0,2,2,3
8,Destiny Salary,9,0,0,,0,0,,0,0,,0,0,,0,1,1,0,1,0,1,1,0
9,Emily Saunders,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Jessie Rennie,2,0,1,.000,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0
11,School Totals,198,33,63,.524,31,51,.608,2,12,.167,19,24,.792,20,35,55,15,7,7,20,14,87
