,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Tennessee ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Anastasia Hayes,40,.459,.400,.200,.280,0.0,6.5,2.9,35.7,3.9,0.0,15.1,40.3,85,113,
1,Aislynn Hayes,40,.469,.469,.563,.000,0.0,9.7,4.3,11.8,1.3,0.0,0.0,19.5,95,117,
2,Courtney Whitson,37,.300,.300,.700,.000,2.8,10.5,6.2,10.4,1.4,0.0,23.1,17.1,55,116,
3,Deja Cage,37,.429,.429,.714,.000,0.0,7.0,3.1,0.0,2.8,0.0,22.2,11.9,62,115,
4,Alexis Whittington,32,.389,.389,.778,.000,3.2,4.0,3.6,19.5,0.0,0.0,10.0,15.2,84,123,
6,Kesniia Kozlova,7,1.000,1.000,.000,.000,14.7,0.0,8.2,0.0,0.0,0.0,0.0,7.0,212,125,
7,Rellah Boothe,5,,,,,20.5,0.0,11.4,0.0,0.0,0.0,,0.0,241,124,
8,Jada Grannum,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,125,
9,School Totals,200,.435,.412,.485,.103,10.3,35.5,21.4,52.2,9.2,0.0,13.4,100.0,81.6,114.5,
