,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Syracuse ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Tiana Mangakahia,35,8,20,.400,6,17,.353,2,3,.667,3,3,1.000,1,7,8,11,5,0,4,0,21
1,Miranda Drummond,35,3,4,.750,1,1,1.000,2,3,.667,0,0,,1,5,6,0,0,0,1,2,8
2,Digna Strautmane,34,2,7,.286,0,3,.000,2,4,.500,0,0,,0,6,6,0,1,1,2,3,6
3,Gabrielle Cooper,32,4,6,.667,1,2,.500,3,4,.750,2,3,.667,0,3,3,1,2,0,0,1,13
4,Amaya Finklea-Guity,19,2,8,.250,2,8,.250,0,0,,1,2,.500,2,2,4,0,1,2,0,1,5
6,Kiara Lewis,20,0,3,.000,0,3,.000,0,0,,3,4,.750,0,1,1,2,0,0,0,2,3
7,Maeva Djaldi-Tabdi,13,5,8,.625,5,8,.625,0,0,,0,0,,1,2,3,0,1,1,1,3,10
8,Emily Engstler,7,1,2,.500,1,2,.500,0,0,,0,0,,1,2,3,1,2,0,0,0,2
9,Kadiatou Sissoko,2,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,1,2
10,Lauren Fitzmaurice,1,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0
11,Chelayne Bailey,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
12,Brandi Fowler,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
13,School Totals,200,26,60,.433,17,46,.370,9,14,.643,9,12,.750,6,28,34,15,12,4,8,15,70
