,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Alanna Smith,38,.678,.656,.500,.125,11.1,29.2,19.9,19.1,1.6,0.0,10.6,25.0,136,91,
1,Kiana Williams,36,.436,.423,.615,.308,2.9,9.3,6.0,25.8,0.0,0.0,11.9,23.5,101,104,
2,DiJonai Carrington,31,.582,.654,.462,.538,6.8,10.8,8.7,0.0,1.9,5.5,11.1,29.4,106,94,
3,Maya Dodson,24,.408,.333,.000,1.333,13.2,13.9,13.5,6.8,0.0,3.5,0.0,10.0,124,99,
4,Lacie Hull,19,.000,.000,.875,.000,0.0,5.8,2.8,16.2,3.1,0.0,11.1,23.9,19,98,
6,Anna Wilson,18,.769,1.500,1.000,2.000,0.0,6.2,3.0,18.7,0.0,0.0,34.7,8.1,99,105,
7,Shannon Coffee,16,.833,.833,.333,.000,6.6,13.9,10.1,23.8,0.0,0.0,0.0,9.5,188,102,
8,Lexie Hull,14,.417,.417,.667,.000,7.5,23.8,15.4,0.0,0.0,0.0,0.0,21.6,100,98,
9,Jenna Brown,2,,,,,0.0,55.6,27.0,0.0,0.0,0.0,,0.0,,84,
10,Alyssa Jerome,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,105,
11,School Totals,200,.500,.508,.556,.302,31.6,75.0,52.7,57.7,4.5,6.4,10.0,100.0,107.5,94.0,
