,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Stanford ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Sydney Carter,40,.368,.368,.421,.000,0.0,10.5,3.8,11.1,2.8,2.5,0.0,23.3,86,90,
1,Tyra White,36,.546,.531,.250,.063,6.7,0.0,4.3,0.0,0.0,0.0,0.0,22.4,119,99,
2,Adaora Elonu,36,.250,.250,.000,.000,10.1,29.2,17.1,5.3,1.5,2.8,27.3,15.0,54,89,
3,Sydney Colson,34,.507,.300,.600,.800,3.6,18.6,9.0,32.3,6.5,0.0,47.0,18.4,76,81,
4,Danielle Adams,32,.557,.458,.333,.417,7.6,26.3,14.4,0.0,0.0,6.3,0.0,21.8,127,90,
6,Maryann Baker,7,.333,.333,.333,.000,0.0,0.0,0.0,33.1,0.0,0.0,0.0,21.1,87,98,
7,Kelsey Assarian,5,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,200,98,
8,Karla Gilbert,5,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0,97,
9,Adrienne Pratcher,3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,49.1,0,99,
10,Kristi Bellock,2,,,,,0.0,0.0,0.0,0.0,0.0,50.0,,0.0,,64,
11,School Totals,200,.452,.408,.308,.154,24.2,73.7,42.3,43.5,9.7,12.5,14.7,100.0,87.5,86.1,
