,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,West Virginia,74.4,0.475,18.1,20.0,0.183,91.9
1,Baylor,74.4,0.551,18.6,33.3,0.571,110.8
