,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Arizona State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Courtney Ekmark,33,2,14,.143,0,3,.000,2,11,.182,0,0,,0,4,4,0,0,1,2,1,6
1,Reili Richardson,28,0,2,.000,0,2,.000,0,0,,0,0,,0,1,1,9,0,0,2,1,0
2,Robbi Ryan,25,3,7,.429,3,6,.500,0,1,.000,0,0,,0,3,3,1,2,0,1,0,6
3,Charnea Johnson-Chapman,22,2,3,.667,2,3,.667,0,0,,0,0,,3,0,3,0,0,0,1,5,4
4,Kianna Ibis,19,5,7,.714,3,5,.600,2,2,1.000,4,4,1.000,1,0,1,0,0,2,1,4,16
6,Sophia Elenga,17,1,3,.333,1,3,.333,0,0,,1,2,.500,2,1,3,0,0,0,2,5,3
7,Iris Mbulito,14,3,6,.500,2,4,.500,1,2,.500,1,4,.250,1,1,2,2,1,2,4,1,8
8,Jamie Ruden,13,2,8,.250,2,6,.333,0,2,.000,0,0,,2,1,3,1,0,0,1,5,4
9,Kiara Russell,12,1,3,.333,1,2,.500,0,1,.000,1,2,.500,0,2,2,2,1,0,1,2,3
10,Taya Hanson,8,1,2,.500,0,0,,1,2,.500,0,0,,0,1,1,0,0,0,1,0,3
11,Jayde Van Hyfte,7,0,0,,0,0,,0,0,,0,0,,2,0,2,0,0,0,0,1,0
12,Eva Rubin,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
13,School Totals,200,20,55,.364,14,34,.412,6,21,.286,7,12,.583,11,14,25,15,4,5,16,26,53
