,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Florida State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Courtney Ward,36,6,13,.462,4,6,.667,2,7,.286,2,2,1.000,0,2,2,3,1,0,4,1,16
1,Chasity Clayton,30,4,13,.308,4,12,.333,0,1,.000,2,3,.667,4,5,9,0,1,0,3,3,10
2,Jacinta Monroe,25,5,10,.500,5,10,.500,0,0,,6,6,1.000,4,3,7,1,2,0,2,3,16
3,Angel Gray,22,0,3,.000,0,2,.000,0,1,.000,0,0,,3,6,9,4,0,0,2,3,0
4,Alysha Harvin,14,3,6,.500,2,3,.667,1,3,.333,2,2,1.000,0,1,1,0,1,0,2,4,9
6,Christian Hunnicutt,28,1,6,.167,1,5,.200,0,1,.000,4,4,1.000,1,4,5,3,0,2,2,2,6
7,Alexa Deluzio,22,2,6,.333,2,4,.500,0,2,.000,6,7,.857,3,3,6,1,3,0,1,2,10
8,Cierra Bravard,18,4,6,.667,4,6,.667,0,0,,0,2,.000,0,0,0,1,0,1,1,1,8
9,Chelsea Davis,5,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0
10,School Totals,200,25,63,.397,22,48,.458,3,15,.200,22,26,.846,15,24,39,13,8,3,17,21,75
