,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Baylor ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Alexis Jones,36,6,15,.400,2,6,.333,4,9,.444,0,0,,0,4,4,6,7,0,2,0,16
1,Nina Davis,35,10,17,.588,10,17,.588,0,0,,10,11,.909,5,2,7,1,0,2,1,0,30
2,Niya Johnson,24,1,1,1.000,1,1,1.000,0,0,,1,2,.500,1,2,3,10,1,0,2,2,3
3,Alexis Prince,21,2,6,.333,1,2,.500,1,4,.250,0,0,,1,12,13,1,0,2,2,3,5
4,Beatrice Mompremier,16,1,3,.333,1,3,.333,0,0,,3,4,.750,1,1,2,1,0,3,3,2,5
6,Kristy Wallace,24,1,4,.250,0,0,,1,4,.250,0,0,,1,3,4,3,1,1,2,3,3
7,Kalani Brown,18,6,8,.750,6,8,.750,0,0,,4,4,1.000,1,4,5,1,2,2,0,0,16
8,Dekeiya Cohen,10,0,2,.000,0,2,.000,0,0,,0,0,,0,3,3,2,0,0,0,1,0
9,Khadijiah Cave,7,2,2,1.000,2,2,1.000,0,0,,0,0,,2,1,3,0,0,1,1,0,4
10,Kristina Higgins,4,1,3,.333,1,3,.333,0,0,,0,0,,1,1,2,0,0,0,0,2,2
11,Chardonae Fuqua',3,0,3,.000,0,0,,0,3,.000,0,0,,0,0,0,0,1,0,0,0,0
12,Alyssa Dry,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
13,Justis Szczepanski,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
14,School Totals,200,30,64,.469,24,44,.545,6,20,.300,18,21,.857,13,33,46,25,12,11,13,13,84
