,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Baylor ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Brandy Montgomery,32,.426,.367,.467,.200,6.0,11.0,8.2,18.2,0.0,0.0,0.0,23.1,98,118,
1,Katie Frerking,32,.410,.333,.417,.250,0.0,18.4,8.2,33.3,1.6,0.0,13.1,21.7,83,111,
2,Janiah McKay,28,.375,.375,.333,.000,0.0,4.2,1.9,20.0,1.9,0.0,29.4,27.5,55,116,
3,Jazmine Jones,27,.000,.000,.000,.000,7.1,4.4,5.8,7.4,1.9,0.0,0.0,6.7,29,116,
4,Tra'Cee Tanner,26,.386,.357,.000,.429,3.7,31.7,16.2,12.5,0.0,3.5,15.3,34.2,70,107,
6,Erica Sanders,19,.333,.333,.000,.000,5.0,6.2,5.5,0.0,5.5,0.0,50.0,14.3,36,107,
7,Khady Dieng,13,.375,.375,.750,.000,0.0,9.0,4.0,36.4,0.0,0.0,33.3,20.9,59,119,
8,Cabriana Capers,12,.000,.000,.000,.000,23.8,9.8,17.5,0.0,0.0,0.0,0.0,11.3,37,118,
9,Jessica Jones,10,.000,.000,.000,.000,0.0,11.8,5.3,0.0,0.0,0.0,0.0,4.5,0,117,
10,Bria Johnson,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,123,
11,School Totals,200,.353,.316,.279,.176,21.4,61.8,39.5,60.0,6.5,2.3,16.9,100.0,67.5,109.1,
