,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,UCLA ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Alyssia Brewer,30,4,6,.667,4,6,.667,0,0,,1,2,.500,3,6,9,2,0,2,0,3,9
1,Atonye Nyingifa,29,4,12,.333,4,12,.333,0,0,,2,2,1.000,4,4,8,0,0,1,3,0,10
2,Jasmine Dixon,23,4,10,.400,4,10,.400,0,0,,2,2,1.000,2,8,10,1,0,0,3,0,10
3,Markel Walker,22,1,4,.250,1,3,.333,0,1,.000,0,0,,0,7,7,6,1,0,2,1,2
4,Mariah Williams,21,3,3,1.000,3,3,1.000,0,0,,0,0,,1,1,2,1,0,0,1,1,6
6,Nirra Fields,23,5,12,.417,4,9,.444,1,3,.333,2,2,1.000,1,1,2,0,0,1,0,1,13
7,Thea Lemberger,23,1,5,.200,1,1,1.000,0,4,.000,0,0,,0,1,1,4,1,0,2,1,2
8,Kari Korver,14,3,6,.500,1,3,.333,2,3,.667,0,0,,1,1,2,1,1,0,0,0,8
9,Kacy Swain,14,3,7,.429,3,7,.429,0,0,,0,1,.000,2,3,5,1,0,0,1,1,6
10,Madeline Poteet,1,0,2,.000,0,0,,0,2,.000,0,0,,0,0,0,0,0,0,0,0,0
11,School Totals,200,28,67,.418,25,54,.463,3,13,.231,7,9,.778,14,32,46,16,3,4,12,8,66
