,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Alyssia Brewer,30,.647,.667,.000,.333,11.4,17.8,15.0,11.8,0.0,6.2,0.0,11.1,152,71,
1,Atonye Nyingifa,29,.386,.333,.000,.167,15.8,12.3,13.8,0.0,0.0,3.2,18.9,26.4,80,77,
2,Jasmine Dixon,23,.457,.400,.000,.200,9.9,30.9,21.7,8.3,0.0,0.0,21.6,29.1,86,65,
3,Markel Walker,22,.250,.250,.250,.000,0.0,28.3,15.9,41.7,2.6,0.0,33.3,13.1,75,61,
4,Mariah Williams,21,1.000,1.000,.000,.000,5.4,4.2,4.8,8.5,0.0,0.0,25.0,9.2,140,84,
6,Nirra Fields,23,.502,.458,.250,.167,5.0,3.9,4.3,0.0,0.0,4.0,0.0,27.0,122,83,
7,Thea Lemberger,23,.200,.200,.800,.000,0.0,3.9,2.2,26.5,2.5,0.0,28.6,14.7,59,79,
8,Kari Korver,14,.667,.667,.500,.000,8.2,6.3,7.1,14.7,4.1,0.0,0.0,20.7,154,74,
9,Kacy Swain,14,.401,.429,.000,.143,16.3,19.0,17.9,14.7,0.0,0.0,11.8,29.1,90,73,
10,Madeline Poteet,1,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.4,0,88,
11,School Totals,200,.463,.440,.194,.134,40.0,71.1,57.5,57.1,4.3,9.3,14.4,100.0,94.3,70.0,
