,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Navy ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Angela Myers,40,5,10,.500,3,6,.500,2,4,.500,1,3,.333,1,2,3,3,3,0,7,3,13
1,Jade Geif,32,6,9,.667,6,9,.667,0,0,,2,5,.400,4,8,12,0,0,0,1,5,14
2,Alix Membreno,31,2,5,.400,1,3,.333,1,2,.500,2,2,1.000,2,1,3,1,0,0,2,2,7
3,Erin Edwards,28,0,3,.000,0,0,,0,3,.000,0,0,,0,0,0,2,1,0,3,1,0
4,Cassie Consedine,20,2,8,.250,1,1,1.000,1,7,.143,0,0,,0,7,7,0,1,1,6,0,5
6,Audrey Bauer,26,1,5,.200,1,2,.500,0,3,.000,2,2,1.000,0,5,5,1,0,0,2,1,4
7,Megan Matheny,17,0,0,,0,0,,0,0,,0,0,,0,0,0,2,0,0,0,0,0
8,Chey Arvin,6,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,School Totals,200,16,41,.390,12,22,.545,4,19,.211,7,12,.583,7,23,30,9,5,1,21,12,43
