,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,DePaul ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Felicia Chester,36,6,12,.500,6,11,.545,0,1,.000,0,0,,6,4,10,4,6,0,4,2,12
1,Anna Martin,36,5,17,.294,5,12,.417,0,5,.000,0,0,,0,0,0,1,2,1,0,0,10
2,Sam Quigley,32,3,9,.333,3,5,.600,0,4,.000,1,2,.500,1,3,4,1,1,0,1,1,7
3,Katherine Harry,29,5,11,.455,5,11,.455,0,0,,0,1,.000,5,2,7,2,0,1,0,0,10
4,Keisha Hampton,27,3,13,.231,2,10,.200,1,3,.333,2,5,.400,1,4,5,2,2,1,3,4,9
6,Deirdre Naughton,20,2,3,.667,1,2,.500,1,1,1.000,0,0,,2,0,2,0,0,0,0,0,5
7,China Threatt,11,1,2,.500,0,1,.000,1,1,1.000,0,0,,0,0,0,0,1,0,0,0,3
8,Taylor Pikes,9,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0
9,School Totals,200,25,67,.373,22,52,.423,3,15,.200,3,8,.375,15,14,29,10,12,3,8,8,56
