,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Iowa State ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Lauren Jensen,39,.559,.500,.500,.250,3.6,20.0,12.7,4.5,0.0,0.0,0.0,12.2,124,101,
1,Tatum Rembao,33,.805,.813,.750,1.000,0.0,0.0,0.0,24.5,0.0,0.0,14.8,21.9,146,109,
2,Payton Brotzki,28,.653,.667,.556,.222,0.0,23.9,13.3,7.6,4.1,3.8,23.3,24.6,95,87,
3,Emma Ronsiek,26,.143,.143,.143,.000,5.3,12.9,9.5,12.6,0.0,0.0,12.5,16.5,52,104,
4,Carly Bachelor,13,.200,.200,.400,.000,10.7,8.6,9.5,27.0,0.0,0.0,0.0,20.6,78,106,
6,Molly Mogensen,25,.438,.438,.375,.000,0.0,22.3,12.4,30.4,4.5,4.2,11.1,19.3,98,87,
7,Morgan Maly,24,.882,.850,.400,.400,5.8,14.0,10.3,11.7,0.0,0.0,14.5,30.7,146,103,
8,Rachael Saunders,11,.333,.333,.000,.000,12.6,20.3,16.9,0.0,0.0,0.0,25.0,19.5,65,100,
9,Mallory Brake,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,108,
10,School Totals,201,.579,.543,.431,.276,17.2,75.0,49.2,57.7,5.6,5.3,13.2,100.0,107.0,95.8,
