,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Iowa State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Emily Ryan,40,10,16,.625,8,11,.727,2,5,.400,0,0,,1,7,8,6,1,0,3,3,22
1,Lexi Donarski,40,4,14,.286,3,8,.375,1,6,.167,2,2,1.000,1,2,3,1,1,0,3,1,11
2,Nyamer Diew,36,5,11,.455,2,7,.286,3,4,.750,2,4,.500,1,4,5,0,0,1,0,1,15
3,Ashley Joens,33,3,11,.273,2,7,.286,1,4,.250,7,7,1.000,2,2,4,1,1,0,1,3,14
4,Morgan Kane,9,1,1,1.000,1,1,1.000,0,0,,0,0,,1,2,3,0,0,0,1,1,2
6,Aubrey Joens,20,0,5,.000,0,1,.000,0,4,.000,0,0,,0,3,3,0,0,0,0,4,0
7,Maggie Espenmiller-McGraw,15,1,2,.500,0,0,,1,2,.500,0,0,,0,2,2,0,0,0,1,4,3
8,Beatriz Jordao,7,0,3,.000,0,3,.000,0,0,,1,2,.500,3,2,5,0,0,3,1,1,1
9,School Totals,200,24,63,.381,16,38,.421,8,25,.320,12,15,.800,9,24,33,8,3,4,10,18,68
