,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Florida State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Courtney Ward,36,1,8,.125,0,3,.000,1,5,.200,0,1,.000,0,3,3,6,0,0,5,1,3
1,Jacinta Monroe,28,6,14,.429,6,14,.429,0,0,,3,4,.750,4,4,8,1,0,2,1,5,15
2,Alysha Harvin,22,3,11,.273,2,6,.333,1,5,.200,3,4,.750,1,2,3,1,0,0,1,2,10
3,Angel Gray,21,0,3,.000,0,2,.000,0,1,.000,0,0,,2,2,4,0,0,0,1,3,0
4,Chasity Clayton,20,2,6,.333,2,6,.333,0,0,,0,0,,0,1,1,0,1,0,2,2,4
6,Alexa Deluzio,29,2,6,.333,0,3,.000,2,3,.667,3,4,.750,1,2,3,0,0,0,2,0,9
7,Christian Hunnicutt,20,1,3,.333,1,3,.333,0,0,,0,0,,1,1,2,1,1,0,2,0,2
8,Cierra Bravard,17,1,8,.125,1,8,.125,0,0,,1,2,.500,0,1,1,1,0,0,3,2,3
9,Chelsea Davis,7,2,4,.500,2,4,.500,0,0,,0,0,,2,0,2,0,0,1,0,2,4
10,School Totals,200,18,63,.286,14,49,.286,4,14,.286,10,15,.667,11,16,27,10,2,3,17,17,50
