,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Florida State,76.8,0.283,10.9,15.2,0.116,61.0
1,Baylor,76.8,0.6,21.3,44.0,0.108,84.4
