,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Baylor ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Alexa Deluzio,35,.334,.308,.231,.077,2.5,13.7,6.4,25.5,4.5,0.0,13.0,21.5,65,85,
1,Leonor Rodriguez,32,.290,.250,.389,.111,0.0,5.0,1.8,17.5,4.9,0.0,0.0,28.8,63,86,
2,Natasha Howard,32,.287,.231,.000,.154,5.4,20.0,10.6,8.8,3.3,2.2,12.6,24.2,57,85,
3,Morgan Toles,23,.250,.250,.000,.000,7.6,0.0,4.9,10.7,0.0,0.0,20.0,10.6,57,95,
4,Chelsea Davis,19,.420,.400,.000,.400,4.6,16.8,8.9,0.0,2.7,0.0,14.5,17.7,74,87,
6,Yashira Delgado,28,.375,.375,.000,.000,3.1,17.1,8.0,41.7,3.7,0.0,27.3,19.2,63,85,
7,Chasity Clayton,22,.336,.200,.000,.400,0.0,7.3,2.6,11.2,2.4,0.0,0.0,13.0,77,90,
8,Lauren Coleman,7,,,,,0.0,0.0,0.0,31.7,0.0,0.0,,0.0,217,95,
9,Jakelle King-Gilchrist,2,.333,.333,.333,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.2,72,93,
10,School Totals,200,.321,.283,.159,.130,15.2,56.0,29.6,72.2,15.6,1.8,10.9,100.0,61.0,84.4,
