,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Gabrielle Cooper,30,.300,.300,.700,.000,3.4,16.2,9.3,14.5,0.0,0.0,33.3,24.1,51,123,
1,Amaya Finklea-Guity,28,.600,.600,.000,.000,11.0,4.3,7.9,0.0,0.0,7.3,0.0,8.6,137,125,
2,Isis Young,25,.500,.500,.818,.000,0.0,0.0,0.0,21.9,0.0,0.0,8.3,23.1,104,131,
3,Digna Strautmane,19,.250,.250,.500,.000,0.0,12.8,5.8,0.0,0.0,5.4,42.9,17.7,29,122,
4,Chelayne Bailey,5,,,,,20.5,48.5,33.3,0.0,0.0,0.0,,0.0,249,108,
6,Miranda Drummond,37,.708,.719,.750,.125,8.3,13.1,10.5,0.0,3.0,0.0,10.6,24.6,128,117,
7,Tiana Mangakahia,33,.259,.214,.286,.214,3.1,25.7,13.5,48.9,1.7,0.0,28.1,31.1,62,114,
8,Raven Fox,17,.000,.000,.000,1.000,12.1,0.0,6.5,0.0,3.3,0.0,0.0,8.2,27,123,
9,Jasmine Nwajei,6,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0,131,
10,School Totals,200,.430,.429,.556,.111,28.2,60.6,43.1,52.4,5.6,7.7,20.4,100.0,80.3,118.3,
