,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Natalie Novosel,38,.509,.278,.222,1.111,6.6,21.7,14.4,5.9,6.2,0.0,13.0,39.3,118,86,
1,Skylar Diggins,38,.588,.600,.067,.400,3.3,3.1,3.2,31.1,3.1,0.0,0.0,22.5,144,102,
2,Kayla McBride,36,.750,.750,.167,.000,0.0,9.8,5.1,6.0,6.6,0.0,14.3,9.4,136,92,
3,Brittany Mallory,35,.288,.333,.667,.333,0.0,6.7,3.5,0.0,3.4,0.0,22.5,6.1,52,100,
4,Devereaux Peters,34,.558,.429,.000,.857,33.1,17.3,25.0,30.2,1.7,18.7,29.3,19.4,114,89,
6,Natalie Achonwa,13,.200,.200,.000,.000,19.2,18.1,18.6,30.9,4.5,7.0,28.6,26.1,61,86,
7,Kaila Turner,3,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,0,107,
8,Fraderica Miller,3,.000,.000,.000,.000,83.3,0.0,40.4,0.0,0.0,0.0,0.0,16.2,93,111,
9,School Totals,200,.509,.420,.161,.589,50.0,58.8,54.5,56.5,20.6,18.2,14.3,100.0,107.4,91.2,
