,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Texas A&M ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Curtyce Knox,38,2,10,.200,1,5,.200,1,5,.200,3,4,.750,0,2,2,5,0,1,6,5,8
1,Courtney Williams,33,9,20,.450,9,19,.474,0,1,.000,5,5,1.000,2,10,12,1,0,1,1,2,23
2,Courtney Walker,29,2,8,.250,1,7,.143,1,1,1.000,5,6,.833,0,0,0,2,0,0,1,3,10
3,Khaalia Hillsman,26,4,9,.444,4,9,.444,0,0,,1,2,.500,4,6,10,0,0,2,0,0,9
4,Achiri Ade,13,0,1,.000,0,1,.000,0,0,,0,0,,3,1,4,1,1,2,2,3,0
6,Chelsea Jennings,23,1,4,.250,1,4,.250,0,0,,0,0,,2,2,4,2,1,0,2,3,2
7,Tori Scott,19,2,3,.667,2,3,.667,0,0,,0,0,,1,0,1,2,1,0,0,2,4
8,Tavarsha Scott-Williams,8,1,1,1.000,1,1,1.000,0,0,,0,0,,1,1,2,0,1,0,0,0,2
9,Rachel Mitchell,6,1,1,1.000,1,1,1.000,0,0,,0,0,,1,0,1,0,0,0,0,0,2
10,Taylor Cooper,4,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,2,0
11,Jada Terry,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,School Totals,200,22,58,.379,20,50,.400,2,8,.250,14,17,.824,14,22,36,13,4,6,12,20,60
