,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,San Diego State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jene Morris,40,9,14,.643,8,12,.667,1,2,.500,8,8,1.000,0,1,1,1,0,0,3,1,27
1,Quenese Davis,40,6,12,.500,3,9,.333,3,3,1.000,4,6,.667,3,5,8,4,1,0,6,0,19
2,Coco Davis,33,2,5,.400,2,3,.667,0,2,.000,0,0,,1,4,5,3,1,1,4,4,4
3,Jessika Bradley,31,1,7,.143,1,7,.143,0,0,,0,0,,3,5,8,3,0,0,1,4,2
4,Paris Johnson,26,3,6,.500,3,6,.500,0,0,,0,2,.000,0,5,5,0,1,1,1,3,6
6,Allison Duffy,17,2,8,.250,2,7,.286,0,1,.000,0,0,,3,1,4,1,0,0,1,4,4
7,Kalena Tutt,8,0,0,,0,0,,0,0,,2,4,.500,0,0,0,0,2,0,0,1,2
8,Kim Spinardi,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,Ashley Duffy,2,0,0,,0,0,,0,0,,0,0,,0,1,1,0,1,0,0,0,0
10,School Totals,200,23,52,.442,19,44,.432,4,8,.500,14,20,.700,10,22,32,12,6,2,16,17,64
