,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Central Michigan ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Presley Hudson,40,6,21,.286,3,10,.300,3,11,.273,0,0,,1,2,3,5,1,0,2,1,15
1,Reyna Frost,40,5,14,.357,5,13,.385,0,1,.000,0,0,,7,7,14,3,3,3,1,2,10
2,Cassandra Breen,38,4,10,.400,2,4,.500,2,6,.333,1,1,1.000,1,2,3,1,1,0,3,0,11
3,Micaela Kelly,38,2,11,.182,0,4,.000,2,7,.286,2,4,.500,1,3,4,6,2,0,0,2,8
4,Tinara Moore,31,10,19,.526,10,17,.588,0,2,.000,3,4,.750,6,8,14,2,0,1,0,3,23
6,Kyra Bussell,9,1,3,.333,1,3,.333,0,0,,0,0,,1,0,1,0,0,0,1,1,2
7,Maddy Watters,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
8,Aleah Swary,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,School Totals,200,28,78,.359,21,51,.412,7,27,.259,6,9,.667,17,22,39,17,7,4,7,9,68
