,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Oregon ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Presley Hudson,40,.357,.357,.524,.000,2.2,5.4,3.7,22.7,1.4,0.0,8.7,25.9,87,129,
1,Reyna Frost,40,.357,.357,.071,.000,15.6,18.9,17.1,13.0,4.3,7.0,6.7,16.9,99,112,
2,Cassandra Breen,38,.525,.500,.600,.100,2.3,5.7,3.9,4.4,1.5,0.0,22.3,15.9,90,129,
3,Micaela Kelly,38,.310,.273,.636,.364,2.3,8.5,5.1,24.4,3.0,0.0,0.0,15.1,99,124,
4,Tinara Moore,31,.550,.526,.105,.211,17.2,27.9,22.0,17.1,0.0,3.0,0.0,30.1,132,119,
6,Kyra Bussell,9,.333,.333,.000,.000,9.9,0.0,5.4,0.0,0.0,0.0,25.0,20.0,62,135,
7,Maddy Watters,4,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,136,
8,Aleah Swary,0,,,,,,,,,,,,,,,
9,School Totals,200,.413,.404,.346,.115,37.8,59.5,47.6,60.7,10.0,9.3,7.8,100.0,97.1,118.6,
