,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,UCLA ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Destiny King,29,.313,.222,.222,.889,11.7,20.9,15.5,29.9,0.0,0.0,24.2,25.5,63,96,
1,Sarah Toeaina,26,.303,.250,.000,.500,6.5,0.0,3.8,0.0,0.0,0.0,0.0,8.4,85,102,
2,Ashleigh Karaitiana,24,.126,.000,.714,.286,3.5,10.1,6.3,27.8,0.0,3.3,27.6,20.3,33,97,
3,Olivia Crawford,18,.126,.000,.571,.286,4.7,6.7,5.6,37.0,3.0,0.0,11.3,22.1,43,94,
4,Kalei Adolpho,18,.200,.200,.000,.000,14.2,26.9,19.4,0.0,3.0,0.0,16.7,14.9,52,88,
6,Megan Huff,31,.537,.375,.083,.833,16.5,27.4,21.0,18.9,3.5,7.6,0.0,23.7,139,82,
7,Marissa Wimbley,25,.563,.563,.875,.000,3.4,9.7,6.0,44.4,2.2,0.0,11.1,16.1,110,95,
8,Briana Harris,24,.276,.125,.500,.750,3.5,10.1,6.3,32.3,2.3,0.0,36.1,31.1,46,94,
9,Connie Morris,4,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,103,
10,Dalayna Sampton,1,,,,,0.0,100.0,50.0,0.0,0.0,0.0,,0.0,,66,
11,School Totals,200,.337,.233,.383,.500,40.4,72.7,53.8,91.7,8.2,7.8,17.7,100.0,68.5,90.4,
