,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Gonzaga ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kayleigh Truong,35,5,11,.455,5,8,.625,0,3,.000,4,5,.800,1,3,4,2,1,0,6,2,14
1,Melody Kempton,35,4,10,.400,4,10,.400,0,0,,5,5,1.000,4,2,6,2,1,1,2,3,13
2,Cierra Walker,28,2,7,.286,0,0,,2,7,.286,4,4,1.000,1,5,6,2,0,0,2,1,10
3,Abby O'Connor,24,0,4,.000,0,2,.000,0,2,.000,1,2,.500,2,3,5,0,1,0,1,2,1
4,Anamaria Virjoghe,20,1,3,.333,1,3,.333,0,0,,0,0,,1,4,5,0,1,1,3,2,2
6,Kaylynne Truong,24,3,8,.375,1,1,1.000,2,7,.286,1,2,.500,0,2,2,1,1,1,2,2,9
7,Yvonne Ejim,24,3,5,.600,3,5,.600,0,0,,2,2,1.000,3,2,5,2,0,0,1,3,8
8,McKayla Williams,9,1,2,.500,1,1,1.000,0,1,.000,0,0,,0,1,1,1,0,0,0,0,2
9,Eliza Hollingsworth,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,School Totals,200,19,50,.380,15,30,.500,4,20,.200,17,20,.850,12,22,34,10,5,3,17,15,59
