,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Aliyyah Handford,37,.480,.381,.000,.714,3.2,0.0,1.5,35.0,0.0,0.0,12.7,39.0,101,104,
1,Eugeneia McPherson,37,.514,.000,.250,2.500,3.2,8.8,6.1,20.6,4.2,2.3,41.7,17.8,79,89,
2,Amber Thompson,27,.714,.714,.000,.000,21.8,48.0,35.5,0.0,0.0,0.0,12.5,13.5,136,80,
3,Briana Brown,26,.250,.250,.667,.000,0.0,4.2,2.2,7.9,0.0,0.0,14.3,12.3,57,102,
4,Danaejah Grant,12,.000,.000,.250,.000,0.0,36.0,18.8,0.0,0.0,0.0,33.3,22.9,0,85,
6,Keylantra Langley,29,.750,.750,.333,.000,0.0,11.2,5.8,8.9,3.6,5.7,14.3,11.0,130,87,
7,Selina Archer,12,1.053,,,,0.0,9.0,4.7,0.0,0.0,6.9,0.0,3.4,250,96,
8,Jade Walker,11,.570,.500,.000,.667,42.8,9.8,25.6,0.0,0.0,0.0,11.4,36.4,120,98,
9,Aaliyah Lewis,9,1.053,,,,0.0,12.0,6.3,0.0,0.0,0.0,77.3,19.7,50,98,
10,School Totals,200,.510,.407,.148,.611,32.4,70.3,52.1,47.6,6.5,8.3,21.4,100.0,92.2,88.3,
