,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Rennia Davis,28,.756,.700,.300,.400,0.0,43.7,24.9,15.9,1.7,0.0,7.8,19.6,153,68,
1,Meme Jackson,25,.692,.643,.714,.286,5.9,0.0,2.5,24.8,1.9,0.0,11.3,15.3,150,82,
2,Evina Westbrook,22,.527,.667,.111,.556,6.7,10.1,8.7,41.8,0.0,8.1,34.9,33.7,83,78,
3,Jaime Nared,21,.562,.429,.143,.571,0.0,10.6,6.0,24.4,6.8,0.0,10.2,20.0,131,68,
4,Mercedes Russell,20,.565,.500,.000,1.000,29.6,11.1,19.0,0.0,0.0,4.4,10.4,20.8,127,80,
6,Cheridene Green,26,.694,.714,.000,1.143,22.8,34.2,29.3,0.0,3.7,3.4,0.0,17.4,159,64,
7,Anastasia Hayes,19,.737,.750,.000,.750,0.0,11.7,6.7,34.3,7.5,0.0,42.9,21.1,100,65,
8,Kortney Dunbar,18,.678,.750,1.000,1.000,0.0,0.0,0.0,6.4,0.0,0.0,41.0,11.7,84,86,
9,Kasiyahna Kushkituah,15,.719,.833,.000,.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,135,86,
10,Kamera Harris,6,.500,.500,.000,.000,0.0,18.5,10.6,0.0,0.0,0.0,33.3,21.5,63,80,
11,School Totals,200,.649,.650,.200,.600,37.0,77.8,60.3,64.9,11.9,8.9,18.1,100.0,119.0,71.4,
