,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Liberty ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Lela Sellers,29,5,11,.455,3,7,.429,2,4,.500,1,2,.500,4,1,5,3,0,0,4,3,13
1,Ashtyn Baker,26,2,10,.200,1,7,.143,1,3,.333,0,2,.000,1,1,2,3,1,0,1,4,5
2,KK Barbour,21,3,5,.600,1,3,.333,2,2,1.000,2,2,1.000,0,3,3,0,1,0,2,3,10
3,Keyen Green,19,4,4,1.000,4,4,1.000,0,0,,2,3,.667,0,2,2,0,1,0,0,4,10
4,Tatyana Crowder,15,1,2,.500,1,2,.500,0,0,,1,1,1.000,0,0,0,0,0,0,5,3,3
6,Nene Johnson,24,2,9,.222,2,6,.333,0,3,.000,0,0,,0,2,2,4,0,0,3,1,4
7,Ola Makurat,22,5,12,.417,4,7,.571,1,5,.200,2,3,.667,1,6,7,0,1,0,2,4,13
8,Melis Ucar,12,1,3,.333,1,3,.333,0,0,,0,0,,0,2,2,1,1,0,2,3,2
9,Bridgette Rettstatt,12,0,2,.000,0,1,.000,0,1,.000,0,0,,2,0,2,0,0,0,1,1,0
10,Sheana Vega,8,0,2,.000,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
11,Molly Reagan,7,0,2,.000,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,1,0
12,Iva Ilic,4,0,4,.000,0,3,.000,0,1,.000,0,0,,0,0,0,0,1,0,0,0,0
13,Brooke Basinger,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
14,School Totals,200,23,66,.348,17,45,.378,6,21,.286,8,13,.615,8,17,25,12,6,0,20,27,60
