,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Stanford ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Haley Jones,40,4,11,.364,4,10,.400,0,1,.000,10,11,.909,3,9,12,4,1,2,4,2,18
1,Lacie Hull,40,0,6,.000,0,3,.000,0,3,.000,0,0,,0,5,5,4,0,2,3,3,0
2,Lexie Hull,30,7,14,.500,5,10,.500,2,4,.500,4,6,.667,1,2,3,2,1,0,3,3,20
3,Anna Wilson,25,1,4,.250,1,1,1.000,0,3,.000,0,0,,1,3,4,1,1,0,1,3,2
4,Cameron Brink,22,4,9,.444,3,5,.600,1,4,.250,1,1,1.000,2,4,6,1,1,6,1,4,10
6,Francesca Belibi,24,3,5,.600,3,5,.600,0,0,,1,2,.500,4,7,11,2,0,0,4,5,7
7,Hannah Jump,7,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,1,1,1,0
8,Ashten Prechtel,7,0,1,.000,0,0,,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0
9,Kiki Iriafen,3,0,0,,0,0,,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,2
10,Agnes Emma-Nnopu,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
11,School Totals,200,19,51,.373,16,34,.471,3,17,.176,18,22,.818,11,31,42,14,4,11,17,22,59
