,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Haley Jones,40,.555,.364,.091,1.000,9.7,25.7,18.2,26.7,1.5,5.1,20.2,25.5,110,75,
1,Lacie Hull,40,.000,.000,.500,.000,0.0,14.3,7.6,21.1,0.0,5.1,33.3,11.6,24,81,
2,Lexie Hull,30,.593,.571,.286,.429,4.3,7.6,6.1,27.6,2.0,0.0,15.3,33.7,108,82,
3,Anna Wilson,25,.250,.250,.750,.000,5.2,13.7,9.7,9.2,2.4,0.0,20.0,10.3,61,80,
4,Cameron Brink,22,.528,.500,.444,.111,11.7,20.8,16.5,15.5,2.7,28.0,9.6,24.4,109,52,
6,Francesca Belibi,24,.588,.600,.000,.400,21.5,33.3,27.8,23.8,0.0,0.0,40.5,21.2,82,79,
7,Hannah Jump,7,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,14.7,50.0,14.7,0,75,
8,Ashten Prechtel,7,.000,.000,1.000,.000,0.0,16.3,8.7,0.0,0.0,0.0,0.0,7.4,0,85,
9,Kiki Iriafen,3,1.053,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,250,89,
10,Agnes Emma-Nnopu,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,85,
11,School Totals,200,.480,.402,.333,.431,35.5,88.6,63.6,73.7,6.0,28.2,21.7,100.0,88.1,74.6,
