,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,North Carolina ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Shayla Bennett,40,5,12,.417,4,9,.444,1,3,.333,3,6,.500,1,2,3,7,1,0,2,3,14
1,Paris Kea,39,8,20,.400,5,13,.385,3,7,.429,3,3,1.000,1,1,2,3,0,0,2,1,22
2,Janelle Bailey,36,7,15,.467,6,14,.429,1,1,1.000,0,0,,0,3,3,0,3,0,1,4,15
3,Taylor Koenen,36,4,9,.444,3,7,.429,1,2,.500,4,5,.800,1,6,7,3,4,2,1,2,13
4,Jocelyn Jones,23,1,4,.250,1,4,.250,0,0,,0,0,,0,2,2,2,0,0,0,3,2
6,Leah Church,17,2,2,1.000,0,0,,2,2,1.000,0,0,,0,1,1,0,0,0,0,2,6
7,Jaelynn Murray,8,0,1,.000,0,1,.000,0,0,,0,0,,1,0,1,1,0,0,1,1,0
8,Naomi Van Nes,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,School Totals,200,27,63,.429,19,48,.396,8,15,.533,10,14,.714,4,15,19,16,8,2,7,16,72
