,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Kayla Pedersen,37,.704,.667,.556,.222,9.0,18.0,14.4,21.1,0.0,0.0,23.3,18.4,134,84,
1,Jeanette Pohlen,36,.308,.308,.538,.000,0.0,0.0,0.0,16.1,0.0,0.0,7.1,20.5,105,93,
2,Nnemkadi Ogwumike,31,.631,.625,.000,.188,10.8,10.8,10.8,7.1,2.1,2.4,0.0,29.5,154,81,
3,Chiney Ogwumike,23,.627,.625,.000,.625,43.5,29.0,34.8,0.0,2.8,3.3,37.0,37.1,89,69,
4,Lindy La Rocque,11,,,,,0.0,20.2,12.1,0.0,0.0,0.0,100.0,4.8,0,82,
6,Mikaela Ruef,22,1.010,1.250,.500,.500,0.0,20.2,12.1,26.6,2.9,3.4,0.0,5.8,201,73,
7,Joslyn Tinkle,15,.700,.700,.400,.000,33.3,29.6,31.1,23.2,0.0,5.0,16.7,21.1,146,75,
8,Toni Kokenis,11,1.000,1.000,.000,.000,0.0,0.0,0.0,13.3,0.0,0.0,0.0,4.8,206,93,
9,Sarah Boothe,5,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,33.3,31.6,98,91,
10,Melanie Murphy,4,,,,,0.0,0.0,0.0,32.3,0.0,37.7,,0.0,219,62,
11,Ashley Cimino,3,.000,.000,.500,.000,0.0,37.0,22.2,43.0,0.0,0.0,0.0,35.2,55,75,
12,Sara James,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,93,
13,Grace Mashore,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,93,
14,School Totals,200,.593,.586,.276,.190,54.2,72.2,65.0,61.3,4.8,11.3,17.1,100.0,119.0,77.8,
