,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Tennessee ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Angel Robinson,40,.434,.400,.150,.200,5.1,13.8,8.8,42.1,1.4,2.2,8.4,28.7,104,117,
1,Tatiyiana McMorris,40,.536,.536,.643,.000,2.6,0.0,1.5,0.0,1.4,0.0,17.6,20.6,91,123,
2,Paige Fiedorowicz,29,.432,.417,.000,.333,7.1,33.3,18.3,6.9,0.0,3.0,12.7,26.3,87,112,
3,Sarina Simmons,26,.250,.250,.000,.000,7.9,15.9,11.3,6.4,4.4,3.3,27.3,20.5,52,108,
4,Katherine Plouffe,17,.000,.000,.000,.000,6.0,24.3,13.8,8.7,0.0,0.0,0.0,2.8,88,118,
6,Jasmine Collins,30,.747,.786,.143,.714,3.4,4.6,3.9,6.6,1.9,0.0,0.0,14.8,160,120,
7,Courtney Weibel,18,.600,.600,1.000,.000,5.7,0.0,3.3,0.0,0.0,0.0,0.0,13.4,131,126,
8,Courtney Thomas,0,,,,,,,,,,,,,,,
9,School Totals,200,.478,.463,.269,.194,25.6,62.1,41.2,44.4,7.1,6.5,12.0,100.0,100.0,112.9,
