,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Marquette ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Angel Robinson,40,8,20,.400,8,17,.471,0,3,.000,3,4,.750,2,4,6,8,1,1,2,3,19
1,Tatiyiana McMorris,40,5,14,.357,0,5,.000,5,9,.556,0,0,,1,0,1,0,1,0,3,1,15
2,Paige Fiedorowicz,29,5,12,.417,5,12,.417,0,0,,2,4,.500,2,7,9,1,0,1,2,5,12
3,Sarina Simmons,26,2,8,.250,2,8,.250,0,0,,0,0,,2,3,5,1,2,1,3,2,4
4,Katherine Plouffe,17,0,1,.000,0,1,.000,0,0,,0,0,,1,3,4,1,0,0,0,0,0
6,Jasmine Collins,30,5,7,.714,4,6,.667,1,1,1.000,3,5,.600,1,1,2,1,1,0,0,4,14
7,Courtney Weibel,18,2,5,.400,0,0,,2,5,.400,0,0,,1,0,1,0,0,0,0,2,6
8,Courtney Thomas,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,School Totals,200,27,67,.403,19,49,.388,8,18,.444,8,13,.615,10,18,28,12,5,3,10,17,70
