,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Ali Patberg,37,.656,.667,.417,.167,0.0,0.0,0.0,19.6,1.7,0.0,0.0,20.8,138,68,
1,Nicole Cardano-Hillary,34,.279,.188,.625,.250,0.0,14.3,8.5,10.3,0.0,0.0,18.4,19.1,57,60,
2,Grace Berger,33,.590,.594,.125,.125,0.0,23.5,14.0,18.3,1.9,0.0,15.1,35.9,102,49,
3,Aleksa Gulbe,33,.391,.313,.250,.250,17.2,17.6,17.5,0.0,1.9,7.4,0.0,16.1,105,49,
4,MacKenzie Holmes,31,.836,.833,.000,.833,0.0,21.9,13.0,7.3,4.1,13.1,10.9,17.7,154,38,
6,Keyanna Warthen,9,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,14.1,0.0,0.0,6.6,0,41,
7,Paige Price,7,.000,.000,1.000,.000,0.0,13.9,8.2,23.7,0.0,0.0,0.0,8.5,48,61,
8,Chloe Moore-McNeil,6,.000,.000,1.000,.000,0.0,16.2,9.6,0.0,0.0,0.0,50.0,19.9,0,59,
9,Kiandra Browne,4,,,,,0.0,24.3,14.4,0.0,0.0,0.0,,0.0,,52,
10,Grace Waggoner,2,,,,,0.0,48.5,28.8,0.0,0.0,0.0,,0.0,,33,
11,Arielle Wisne,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,72,
12,Chanel Wilson,1,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.7,0,72,
13,Hannah Noveroske,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,72,
14,School Totals,199,.523,.491,.333,.241,14.3,73.2,49.3,37.5,11.1,16.3,10.4,100.0,100.0,50.8,
