,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Virginia Commonwealth ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Sarah Te-Biasu,35,3,12,.250,2,9,.222,1,3,.333,0,0,,1,1,2,4,4,0,3,0,7
1,Taya Robinson,34,1,11,.091,0,8,.000,1,3,.333,3,4,.750,3,3,6,1,0,0,2,2,6
2,Tera Reed,33,1,8,.125,1,8,.125,0,0,,1,2,.500,2,7,9,1,0,0,4,2,3
3,Samantha Robinson,26,4,7,.571,4,7,.571,0,0,,0,0,,2,3,5,0,0,1,1,1,8
4,Chloe Bloom,18,4,9,.444,4,9,.444,0,0,,0,0,,1,4,5,1,0,0,0,2,8
6,Madison Hattix-Covington,24,0,2,.000,0,1,.000,0,1,.000,0,0,,0,2,2,0,1,0,2,3,0
7,Janika Griffith-Wallace,22,0,5,.000,0,4,.000,0,1,.000,0,0,,0,3,3,1,0,0,1,2,0
8,Elze Motekaityte,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,Camila Contreras,1,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0
10,Jenna Nelson,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Olga Petrova,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,Dasia Townes,1,0,2,.000,0,2,.000,0,0,,0,0,,2,0,2,0,0,0,0,0,0
13,School Totals,199,13,57,.228,11,49,.224,2,8,.250,4,6,.667,11,24,35,8,5,1,13,12,32
