,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Georgia ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jasmine James,40,5,15,.333,3,12,.250,2,3,.667,4,6,.667,0,3,3,5,3,0,2,0,16
1,Shacobia Barbee,35,3,12,.250,3,7,.429,0,5,.000,3,8,.375,5,7,12,2,0,0,0,2,9
2,Anne Marie Armstrong,31,2,6,.333,1,3,.333,1,3,.333,0,0,,1,9,10,0,1,0,1,1,5
3,Jasmine Hassell,30,5,6,.833,5,6,.833,0,0,,3,4,.750,2,1,3,0,1,0,2,3,13
4,Tiaria Griffin,29,5,12,.417,3,6,.500,2,6,.333,1,2,.500,1,3,4,0,0,0,0,0,13
6,Khaalidah Miller,12,1,4,.250,0,2,.000,1,2,.500,0,0,,0,0,0,0,0,0,0,1,3
7,Krista Donald,9,1,5,.200,1,3,.333,0,2,.000,0,0,,3,1,4,1,0,0,1,1,2
8,Tamika Willis,7,0,2,.000,0,2,.000,0,0,,0,0,,2,0,2,0,0,0,0,0,0
9,Merritt Hempe,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Erika Ford,3,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0
11,School Totals,200,22,63,.349,16,42,.381,6,21,.286,11,20,.550,14,25,39,8,5,0,6,8,61
