,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,North Carolina ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Tierra Ruffin-Pratt,33,1,13,.077,1,11,.091,0,2,.000,2,4,.500,0,1,1,9,1,0,5,4,4
1,Krista Gross,31,2,5,.400,2,2,1.000,0,3,.000,3,4,.750,3,2,5,4,0,0,1,5,7
2,Brittany Rountree,30,3,6,.500,1,2,.500,2,4,.500,2,2,1.000,3,3,6,2,4,0,0,3,10
3,Xylina McDaniel,29,4,10,.400,4,10,.400,0,0,,0,2,.000,3,4,7,0,1,0,1,3,8
4,Waltiea Rolle,26,9,13,.692,9,13,.692,0,0,,5,6,.833,4,2,6,1,0,6,1,5,23
6,Megan Buckland,29,5,10,.500,0,1,.000,5,9,.556,2,2,1.000,2,2,4,0,1,0,2,1,17
7,Danielle Butts,13,0,2,.000,0,2,.000,0,0,,0,0,,0,2,2,0,0,0,1,2,0
8,Latifah Coleman,5,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0
9,Erika Johnson,4,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,School Totals,200,24,61,.393,17,42,.405,7,19,.368,14,20,.700,15,16,31,16,7,6,11,24,69
