,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Lauren Cox,33,.688,.639,.111,.444,39.2,16.9,26.8,25.6,0.0,5.9,0.0,27.6,186,68,
1,Juicy Landrum,30,.571,.571,.714,.000,0.0,18.6,10.4,16.2,3.5,9.8,22.2,12.7,130,57,
2,Alexis Morris,29,.857,.857,.286,.000,0.0,16.0,9.0,22.9,0.0,0.0,30.0,14.6,134,72,
3,Dekeiya Cohen,28,.506,.462,.000,.615,16.8,16.6,16.7,15.1,3.7,0.0,10.8,28.0,131,63,
4,Kalani Brown,27,.692,.643,.000,.286,21.8,34.5,28.9,0.0,0.0,18.1,6.0,26.3,164,53,
6,DiDi Richards,21,.606,.750,.000,.500,11.2,4.4,7.4,12.2,7.4,4.6,50.6,19.9,67,58,
7,Moon Ursin,15,.101,.000,.250,.500,7.8,12.4,10.4,0.0,10.4,0.0,0.0,13.8,62,51,
8,Natalie Chou,15,.000,.000,.750,.000,0.0,6.2,3.5,14.4,0.0,0.0,0.0,11.3,70,76,
9,Michelle Kahue,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,79,
10,Darryln McDonough,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,79,
11,School Totals,200,.583,.556,.183,.338,67.6,83.7,76.6,56.8,13.0,26.8,13.6,100.0,124.7,59.7,
