,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Grambling,76.8,0.291,18.1,16.3,0.104,59.7
1,Baylor,76.8,0.556,13.6,67.6,0.239,124.7
