,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Central Florida ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Tay Sanders,35,4,11,.364,3,9,.333,1,2,.500,0,0,,0,6,6,1,2,0,1,1,9
1,Alisha Lewis,32,2,7,.286,1,4,.250,1,3,.333,0,0,,0,3,3,0,0,0,3,5,5
2,Masseny Kaba,31,5,11,.455,5,11,.455,0,0,,4,8,.500,9,4,13,5,0,0,3,5,14
3,Brittney Smith,24,5,10,.500,5,10,.500,0,0,,0,0,,0,3,3,1,2,0,3,4,10
4,Diamond Battles,14,2,4,.500,1,3,.333,1,1,1.000,1,2,.500,0,1,1,1,0,0,4,1,6
6,Asia Todd,21,0,6,.000,0,2,.000,0,4,.000,0,0,,0,1,1,1,0,1,1,2,0
7,Destiny Thomas,16,3,4,.750,3,4,.750,0,0,,0,0,,3,1,4,0,1,1,2,2,6
8,Kiera Brown,10,0,0,,0,0,,0,0,,1,2,.500,0,2,2,1,0,0,2,1,1
9,Jnaya Walker,8,0,1,.000,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,1,0
10,Ahna Burney,7,0,2,.000,0,0,,0,2,.000,0,0,,0,1,1,0,0,0,0,0,0
11,Rebecca Ripley,1,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
12,School Totals,199,21,57,.368,18,44,.409,3,13,.231,6,12,.500,13,22,35,10,5,2,19,22,51
