,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Oklahoma ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Taylor Robertson,35,5,12,.417,2,2,1.000,3,10,.300,6,8,.750,1,3,4,1,2,0,6,1,19
1,Nevaeh Tot,32,0,3,.000,0,1,.000,0,2,.000,0,0,,1,1,2,1,1,0,2,0,0
2,Kennady Tucker,25,0,2,.000,0,1,.000,0,1,.000,2,2,1.000,1,2,3,4,0,0,5,1,2
3,Liz Scott,18,2,8,.250,2,8,.250,0,0,,7,12,.583,5,3,8,1,0,4,3,3,11
4,Madi Williams,18,4,8,.500,4,7,.571,0,1,.000,1,2,.500,1,1,2,1,2,1,4,3,9
6,Skylar Vann,22,5,10,.500,4,9,.444,1,1,1.000,0,0,,1,8,9,2,0,0,1,2,11
7,Nydia Lampkin,14,0,8,.000,0,7,.000,0,1,.000,0,2,.000,1,3,4,0,0,0,2,3,0
8,Gabby Gregory,13,1,2,.500,1,2,.500,0,0,,0,0,,2,1,3,2,0,0,2,0,2
9,Kaley Perkins,12,2,7,.286,1,3,.333,1,4,.250,0,0,,0,0,0,2,1,0,1,1,5
10,Kelbie Washington,10,2,5,.400,1,4,.250,1,1,1.000,0,0,,0,0,0,0,1,0,2,1,5
11,School Totals,199,21,65,.323,15,44,.341,6,21,.286,16,26,.615,13,22,35,14,7,5,28,15,64
