,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Oklahoma ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Dara Mabrey,35,.763,.763,.632,.000,3.8,13.5,9.4,11.9,1.2,0.0,0.0,21.7,158,79,
1,Olivia Miles,33,.452,.500,.444,.222,0.0,20.0,11.7,39.8,3.9,0.0,16.8,14.4,117,69,
2,Sonia Citron,32,.686,.538,.231,.846,8.3,11.8,10.3,11.5,5.4,0.0,18.3,27.3,128,70,
3,Maddy Westbeld,26,.650,.650,.300,.000,10.2,25.4,19.0,4.8,5.0,3.5,9.1,16.9,127,63,
4,Maya Dodson,18,.722,.727,.000,.545,14.7,5.2,9.2,0.0,4.8,15.0,18.0,36.9,118,68,
6,Anaya Peoples,21,.404,.500,.000,.500,6.3,13.5,10.5,15.2,4.1,0.0,0.0,9.3,118,72,
7,Abby Prohaska,20,.252,.200,.000,.400,0.0,0.0,0.0,10.1,2.1,0.0,14.5,13.7,66,82,
8,Sam Brunelle,11,.500,.500,.600,.000,0.0,17.1,10.0,0.0,0.0,8.2,28.6,25.4,68,75,
9,Trinity Cha,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,88,
10,Sarah Cernugel,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,82,
11,School Totals,198,.621,.605,.329,.303,26.7,69.0,51.4,58.5,17.4,11.4,13.0,100.0,117.4,69.6,
