,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Texas ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Chassidy Fussell,29,3,8,.375,2,3,.667,1,5,.200,2,2,1.000,2,4,6,1,1,0,0,1,9
1,Celina Rodrigo,29,1,2,.500,1,2,.500,0,0,,0,0,,0,4,4,4,0,0,1,0,2
2,Imani Boyette,23,8,11,.727,8,11,.727,0,0,,4,4,1.000,4,8,12,1,2,1,2,2,20
3,Nneka Enemkpali,18,3,8,.375,3,8,.375,0,0,,0,0,,0,0,0,0,1,0,3,2,6
4,Brady Sanders,12,1,2,.500,1,1,1.000,0,1,.000,0,0,,1,1,2,0,0,0,1,2,2
6,Empress Davenport,19,3,6,.500,3,6,.500,0,0,,4,4,1.000,1,0,1,2,1,0,0,3,10
7,Brianna Taylor,18,2,4,.500,2,4,.500,0,0,,0,0,,0,0,0,1,0,0,2,2,4
8,GiGi Mazionyte,17,2,5,.400,1,3,.333,1,2,.500,3,3,1.000,1,5,6,0,0,0,2,2,8
9,Nekia Jones,13,5,6,.833,4,5,.800,1,1,1.000,3,3,1.000,2,1,3,0,0,0,2,2,14
10,Krystle Henderson,12,0,1,.000,0,1,.000,0,0,,2,2,1.000,0,3,3,2,0,0,3,2,2
11,Kelsey Lang,6,1,3,.333,1,3,.333,0,0,,0,0,,0,2,2,0,1,0,0,0,2
12,Lilley Vander Zee,2,0,0,,0,0,,0,0,,0,0,,0,2,2,0,0,0,2,1,0
13,Ashley Roberts,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
14,School Totals,200,29,56,.518,26,47,.553,3,9,.333,18,18,1.000,11,30,41,11,6,1,18,19,79
