,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Texas ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Alyssa Baron,39,.473,.480,.360,.120,7.3,4.3,6.2,34.8,1.5,0.0,10.2,37.9,99,121,
1,Meghan McCullough,39,.333,.333,.667,.000,0.0,8.5,3.1,12.8,0.0,0.0,25.0,5.2,78,122,
2,Kara Bonenberger,29,.443,.333,.000,.667,9.9,17.2,12.5,6.2,4.0,2.9,0.0,13.5,117,109,
3,Kathleen Roche,26,.000,.000,.600,.000,11.0,6.4,9.3,6.2,2.2,0.0,0.0,9.7,42,118,
4,Sydney Stipanovich,19,.561,.583,.000,.083,0.0,17.5,6.4,0.0,0.0,4.5,7.4,35.6,100,117,
6,Courtney Wilson,26,.418,.364,.091,.182,11.0,19.2,14.0,8.2,2.2,9.8,14.4,26.9,87,110,
7,Melanie Lockett,8,.000,.000,.000,.000,0.0,20.8,7.6,20.0,0.0,0.0,0.0,6.3,48,118,
8,Renee Busch,5,.750,.750,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,148,125,
9,Stephanie Cheney,5,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0,125,
10,Brooklyn Juday,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.4,0,125,
11,Keiera Ray,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.4,0,125,
12,Sade Gibbons,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,125,
13,Rayne Connell,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,125,
14,School Totals,200,.431,.417,.258,.152,28.6,54.2,37.9,48.0,7.1,10.6,11.3,100.0,87.1,112.9,
