,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Alabama State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Britney Wright,27,2,9,.222,1,6,.167,1,3,.333,2,2,1.000,0,4,4,0,0,0,2,2,7
1,Jasmine Peeples,26,0,6,.000,0,6,.000,0,0,,1,2,.500,1,2,3,0,0,2,1,3,1
2,Elisiah Jones,25,1,4,.250,1,4,.250,0,0,,2,2,1.000,0,1,1,3,1,0,2,2,4
3,Kayla Stephens,19,2,4,.500,2,4,.500,0,0,,0,0,,0,1,1,0,0,0,0,3,4
4,Durriya Sampson,13,0,5,.000,0,4,.000,0,1,.000,2,2,1.000,0,1,1,3,1,0,2,2,2
6,Daniele Ewert,25,2,9,.222,0,3,.000,2,6,.333,1,2,.500,0,3,3,1,0,0,4,2,7
7,Danielle Clark,21,5,11,.455,2,4,.500,3,7,.429,0,0,,1,4,5,0,1,0,1,3,13
8,Tatyana Calhoun,13,0,1,.000,0,1,.000,0,0,,2,2,1.000,0,1,1,0,0,0,0,2,2
9,Shamyiah Smith,13,0,1,.000,0,1,.000,0,0,,0,0,,1,1,2,0,0,0,4,1,0
10,Ashanti Spencer,10,0,3,.000,0,3,.000,0,0,,2,4,.500,2,0,2,1,0,0,0,0,2
11,Kayla Tucker,4,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0
12,Damya Toney,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0
13,Mircale Mayo,1,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,2,0
14,School Totals,200,12,54,.222,6,37,.162,6,17,.353,12,16,.750,5,18,23,9,3,2,17,22,42
