,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Wright State,76.5,0.35,11.7,37.8,0.063,80.3
1,Texas A&M,76.5,0.518,16.2,34.4,0.464,110.5
