,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,North Carolina ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Brianna Mitchell,35,.000,.000,.500,.000,2.9,8.2,5.1,10.4,4.8,0.0,25.0,10.9,22,111,
1,Aiyana Johnson,34,.394,.385,.000,.154,17.7,12.7,15.6,29.4,0.0,3.6,12.6,22.3,100,119,
2,Zya Nugent,29,.611,.559,.588,.529,3.5,19.8,10.2,33.8,0.0,0.0,12.5,39.5,124,118,
3,Stephanie Visscher,29,.647,.583,.333,.333,6.9,9.9,8.2,7.8,1.9,0.0,36.8,17.9,90,117,
4,Tasharian Robinson,24,.571,.571,.857,.000,0.0,6.0,2.5,9.9,4.7,0.0,12.5,15.9,111,112,
6,Angel Scott,21,.000,.000,1.000,.000,0.0,6.8,2.8,0.0,0.0,0.0,0.0,6.8,0,123,
7,Avery Brittingham,10,.534,.429,.000,.429,50.3,71.8,59.1,0.0,5.6,0.0,0.0,39.8,139,89,
8,Aaliyah Johnson,8,.500,.500,.667,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,116,125,
9,Tyler McCliment-Call,6,.000,.000,1.000,.000,0.0,0.0,0.0,30.5,0.0,0.0,0.0,15.9,33,125,
10,Franziska Prinz,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,125,
11,Rebekah Crane,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,125,
12,Brionna Scott,1,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8,0,125,
13,Zoe Nelson,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,125,
14,Destini Lombard,1,,,,,0.0,100.0,59.1,0.0,0.0,0.0,,0.0,,79,
15,School Totals,201,.455,.408,.446,.246,37.5,67.9,50.0,54.5,9.9,3.0,14.2,100.0,93.0,111.3,
