,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,UC Santa Barbara ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kristen Tilleman,28,4,8,.500,4,8,.500,0,0,,0,0,,3,5,8,1,1,1,1,5,8
1,Sweets Underwood,25,2,5,.400,2,5,.400,0,0,,1,1,1.000,3,2,5,0,0,0,0,3,5
2,Kelsey Adrian,23,1,6,.167,1,4,.250,0,2,.000,0,0,,0,0,0,2,0,0,1,3,2
3,Emilie Johnson,21,4,12,.333,2,6,.333,2,6,.333,0,0,,0,2,2,0,0,0,3,1,10
4,Destini Mason,17,0,3,.000,0,3,.000,0,0,,0,0,,4,0,4,1,0,0,1,2,0
6,Nicole Nesbit,28,0,9,.000,0,9,.000,0,0,,2,2,1.000,0,3,3,3,3,0,2,1,2
7,Melissa Zornig,21,0,6,.000,0,3,.000,0,3,.000,1,2,.500,0,0,0,1,0,0,2,1,1
8,Angelie Aguirre,13,0,0,,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,5,0
9,Jackie Luna-Castro,12,3,5,.600,3,5,.600,0,0,,2,2,1.000,3,1,4,0,0,0,1,2,8
10,Maddie Campbell,12,2,6,.333,2,3,.667,0,3,.000,0,0,,0,0,0,0,0,0,0,2,4
11,School Totals,200,16,60,.267,14,46,.304,2,14,.143,6,7,.857,13,14,27,9,4,1,11,25,40
