,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Wichita State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Alex Harden,37,4,12,.333,4,11,.364,0,1,.000,0,0,,0,2,2,1,1,1,1,1,8
1,Chynna Turner,32,4,7,.571,4,6,.667,0,1,.000,0,0,,2,2,4,0,0,0,4,5,8
2,Michelle Price,26,4,5,.800,4,5,.800,0,0,,4,5,.800,1,2,3,0,2,0,2,1,12
3,Darice Fountaine,23,2,8,.250,1,3,.333,1,5,.200,0,0,,1,5,6,2,0,0,0,1,5
4,Michaela Dapprich,22,2,7,.286,0,1,.000,2,6,.333,0,0,,1,2,3,1,2,0,0,3,6
6,Kelsey Jacobs,24,1,8,.125,1,8,.125,0,0,,2,3,.667,0,0,0,1,0,2,3,2,4
7,Jessica Diamond,20,0,5,.000,0,2,.000,0,3,.000,0,0,,1,1,2,1,1,0,2,0,0
8,Jasmine Jones,8,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,2,2
9,Alie Decker,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Jazimen Gordon,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Nicole Wells,2,0,2,.000,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,1,0
12,School Totals,200,18,55,.327,15,38,.395,3,17,.176,6,8,.750,6,14,20,7,6,3,12,16,45
