,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Texas A&M ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Alex Harden,37,.333,.333,.083,.000,0.0,9.0,4.0,7.9,1.7,2.4,7.7,19.9,68,117,
1,Chynna Turner,32,.571,.571,.143,.000,8.3,10.4,9.3,0.0,0.0,0.0,36.4,19.5,74,121,
2,Michelle Price,26,.814,.800,.000,1.000,5.1,12.8,8.5,0.0,4.7,0.0,21.7,20.1,130,109,
3,Darice Fountaine,23,.313,.313,.625,.000,5.8,36.2,19.3,24.0,0.0,0.0,0.0,19.7,80,111,
4,Michaela Dapprich,22,.429,.429,.857,.000,6.1,15.2,10.1,12.7,5.6,0.0,0.0,18.0,99,107,
6,Kelsey Jacobs,24,.212,.125,.000,.375,0.0,0.0,0.0,10.2,0.0,7.4,24.4,29.1,39,121,
7,Jessica Diamond,20,.000,.000,.600,.000,6.7,8.3,7.4,11.1,3.1,0.0,28.6,19.9,13,115,
8,Jasmine Jones,8,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,200,125,
9,Alie Decker,4,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,125,
10,Jazimen Gordon,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,125,
11,Nicole Wells,2,.000,.000,.500,.000,0.0,0.0,0.0,100.0,0.0,0.0,0.0,56.7,22,125,
12,School Totals,200,.383,.355,.309,.145,20.0,58.3,37.0,38.9,9.2,6.7,16.9,100.0,69.2,109.2,
