,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Vanderbilt ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jasmine Lister,40,6,12,.500,4,8,.500,2,4,.500,0,0,,1,4,5,3,0,0,3,2,14
1,Christina Foggie,33,3,11,.273,3,6,.500,0,5,.000,2,4,.500,0,2,2,0,1,0,1,2,8
2,Morgan Batey,29,2,2,1.000,2,2,1.000,0,0,,0,0,,2,2,4,3,2,0,1,2,4
3,Tiffany Clarke,28,4,14,.286,4,14,.286,0,0,,8,9,.889,3,9,12,1,0,1,4,2,16
4,Elan Brown,27,2,8,.250,2,6,.333,0,2,.000,2,5,.400,1,6,7,2,0,0,1,2,6
6,Jasmine Jenkins,20,1,2,.500,1,2,.500,0,0,,0,0,,0,2,2,2,1,0,2,2,2
7,Heather Bowe,16,2,6,.333,2,5,.400,0,1,.000,1,2,.500,3,2,5,2,0,0,0,3,5
8,Kendall Shaw,4,2,4,.500,2,4,.500,0,0,,1,2,.500,3,0,3,0,0,0,1,1,5
9,Rayte'a Long,3,0,0,,0,0,,0,0,,0,0,,1,0,1,0,0,0,2,2,0
10,School Totals,200,22,59,.373,20,47,.426,2,12,.167,14,22,.636,14,27,41,13,4,1,15,18,60
